task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
45	f0/ed147a	73893	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE3_SE)	COMPLETED	0	2021-11-30 14:51:35.339	4.5s	3s	139.8%	129 MB	4.8 GB	63.5 MB	28.1 MB
44	35/5a5d44	74359	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE3_SE)	COMPLETED	0	2021-11-30 14:51:39.867	21.5s	21s	165.9%	272 MB	1.6 GB	42.7 MB	529.1 MB
46	1c/351198	75501	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE3_SE)	COMPLETED	0	2021-11-30 14:52:01.323	1.8s	0ms	90.9%	4.2 MB	26.8 MB	2.7 MB	4.6 KB
48	43/fc8a6b	75727	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE2_PE)	COMPLETED	0	2021-11-30 14:52:03.175	1.8s	0ms	96.8%	14.6 MB	67.2 MB	193.7 KB	2 KB
47	76/13bd9d	75945	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:ABACAS (SAMPLE2_PE)	COMPLETED	0	2021-11-30 14:52:05.001	2.2s	0ms	55.7%	5.8 MB	26.7 MB	1008.1 KB	116.7 KB
51	a5/03d848	76173	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:BANDAGE_IMAGE (SAMPLE2_PE)	COMPLETED	0	2021-11-30 14:52:07.246	1.4s	410ms	47.6%	4.9 MB	55.5 MB	327.2 KB	58.5 KB
50	66/434280	76379	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE2_PE)	COMPLETED	0	2021-11-30 14:52:08.680	1.9s	0ms	91.9%	14.4 MB	67.2 MB	193.4 KB	851 B
49	06/905039	76608	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:ABACAS (SAMPLE2_PE)	COMPLETED	0	2021-11-30 14:52:10.625	1.8s	0ms	106.1%	9.1 MB	29.1 MB	1002.8 KB	103.5 KB
53	9a/22d3cc	76836	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE2_PE)	COMPLETED	0	2021-11-30 14:52:12.460	1.2s	156ms	101.6%	28.6 MB	123.4 MB	348.9 KB	60.6 KB
54	dc/8a6d5d	77057	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE2_PE)	COMPLETED	0	2021-11-30 14:52:13.613	1.9s	0ms	96.8%	14.4 MB	67.2 MB	203.9 KB	1.1 KB
52	d9/1be17a	77277	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:ABACAS (SAMPLE2_PE)	COMPLETED	0	2021-11-30 14:52:15.469	2.5s	0ms	88.9%	8.4 MB	28.5 MB	1 MB	116.3 KB
56	52/65cdf6	77509	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SAMPLE2_PE)	COMPLETED	0	2021-11-30 14:52:17.974	1.7s	0ms	120.0%	2.7 MB	11 MB	86.9 KB	4.5 KB
57	1f/b5d58e	77720	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE2_PE)	COMPLETED	0	2021-11-30 14:52:19.651	1.9s	0ms	98.8%	7.4 MB	28.3 MB	2.5 MB	157 KB
55	9f/195512	77932	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE2_PE)	COMPLETED	0	2021-11-30 14:52:21.582	1.8s	0ms	84.2%	4.3 MB	26.8 MB	2.5 MB	4.9 KB
59	61/e47806	78154	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE1_PE)	COMPLETED	0	2021-11-30 14:52:23.362	1.8s	0ms	87.0%	4.3 MB	26.8 MB	3.2 MB	4.9 KB
58	59/712a13	78371	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE1_PE)	COMPLETED	0	2021-11-30 14:52:25.179	2s	0ms	95.0%	7.5 MB	28.3 MB	3.2 MB	162.7 KB
60	f3/3e7779	78597	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SAMPLE1_PE)	COMPLETED	0	2021-11-30 14:52:27.176	1.7s	0ms	88.9%	2.7 MB	11 MB	86.9 KB	4.5 KB
61	18/f9093e	78812	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-30 14:52:28.870	1.9s	0ms	96.6%	12.6 MB	67.2 MB	196.4 KB	1.1 KB
62	e3/0a41d0	79041	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:ABACAS (SAMPLE1_PE)	COMPLETED	0	2021-11-30 14:52:30.743	1.8s	0ms	98.0%	8.1 MB	28.2 MB	1011.4 KB	111.9 KB
63	cf/4d736f	79274	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-30 14:52:32.567	1.9s	0ms	103.2%	14.2 MB	67.2 MB	203.9 KB	933 B
65	b8/8e98d6	79499	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE1_PE)	COMPLETED	0	2021-11-30 14:52:34.492	939ms	124ms	105.7%	27.2 MB	122 MB	348.5 KB	63.4 KB
64	d2/040b53	79709	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:ABACAS (SAMPLE1_PE)	COMPLETED	0	2021-11-30 14:52:35.437	2s	1s	108.3%	8.7 MB	29 MB	1 MB	112.7 KB
