task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
13	63/72057e	5288	NFCORE_VIRALRECON:ILLUMINA:CAT_FASTQ (SAMPLE3_SE)	COMPLETED	0	2021-11-22 17:59:04.163	1.7s	78ms	36.4%	3.5 MB	6.5 MB	5.6 MB	5.5 MB
10	16/c46c1f	5497	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE1_PE)	COMPLETED	0	2021-11-22 17:59:05.830	16.7s	14s	121.4%	490.4 MB	506.8 MB	14.8 MB	7 MB
12	9b/e57117	6260	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE2_PE)	COMPLETED	0	2021-11-22 17:59:22.487	14.2s	11s	121.8%	594.1 MB	943.1 MB	10.9 MB	5.6 MB
11	ad/c90589	6967	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE1_PE)	COMPLETED	0	2021-11-22 17:59:36.687	17.1s	14s	171.3%	355.6 MB	3.3 GB	28.5 MB	4.7 MB
16	11/9f6909	7771	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE3_SE)	COMPLETED	0	2021-11-22 17:59:53.784	12.5s	10s	158.1%	280.9 MB	3.2 GB	25.6 MB	2.3 MB
15	df/e0125d	8506	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:00:06.311	14.5s	11s	109.1%	440.9 MB	716.8 MB	11.5 MB	6.2 MB
17	ed/89871a	9284	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:00:20.862	16s	13s	173.1%	358 MB	3.3 GB	27.7 MB	4.5 MB
18	3e/9c8b02	10083	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:00:36.834	8.4s	5s	158.8%	97.2 MB	237.9 MB	113.7 MB	37.1 MB
19	aa/b0f396	10612	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:00:45.251	4m 5s	4m 1s	100.1%	60.4 MB	279.5 MB	50.1 MB	40.9 MB
20	de/a35636	18143	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:04:50.113	20.9s	15s	180.7%	288.5 MB	3.3 GB	26.2 MB	4.5 MB
21	45/9c2c93	18943	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:05:11.005	9.3s	3s	171.5%	113.2 MB	237.9 MB	101.3 MB	29.3 MB
22	6b/ca8f20	19389	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:05:20.298	3m 25s	3m 20s	100.6%	60.1 MB	279.5 MB	41.6 MB	32.2 MB
23	5f/9a174d	25856	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:08:45.410	15s	11s	159.7%	266.5 MB	3.2 GB	25.9 MB	2.2 MB
25	91/e15fea	26646	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:09:00.469	10.3s	4s	166.6%	101.1 MB	237.9 MB	111.8 MB	36.7 MB
24	7c/c77389	27136	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:09:10.798	1m 50s	1m 42s	100.7%	41.6 MB	279.5 MB	47.8 MB	38.4 MB
26	be/ec3d6d	30966	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:11:00.742	40.3s	34s	157.7%	137.2 MB	1.1 GB	129 MB	126.8 MB
27	88/a8f9d6	33423	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:11:41.046	11.7s	4s	30.3%	37.8 MB	1.9 GB	6.1 MB	3.2 MB
28	6b/d4544c	33973	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:11:52.761	34.3s	28s	152.9%	103.6 MB	1002.3 MB	103.1 MB	100.7 MB
29	d4/b464f6	36917	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:12:27.065	4s	0ms	157.4%	17 MB	1.7 GB	4.6 MB	2.4 MB
30	e2/9a5609	37135	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:12:31.072	32.6s	28s	185.5%	128.8 MB	733.9 MB	124.7 MB	122.3 MB
31	61/ee8357	39580	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:13:03.712	5s	1s	120.3%	26.1 MB	1.7 GB	5.5 MB	2.6 MB
35	78/199276	39802	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:13:08.720	6m 4s	5m 58s	159.3%	469 MB	3.8 GB	490.7 MB	903.6 MB
32	30/02ce14	61086	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:19:13.004	1m 19s	1m 11s	152.9%	289.5 MB	1.6 GB	70.7 MB	463.9 MB
33	d7/94b484	62865	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:20:32.184	11.3s	6s	94.4%	134.6 MB	5.3 GB	65.3 MB	28.7 MB
34	f5/35cf1c	63490	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:20:43.524	19.3s	15s	182.4%	288 MB	3.3 GB	27.1 MB	4.3 MB
36	ce/1898c3	64300	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:21:02.826	6s	0ms	53.6%	4.4 MB	26.8 MB	3.2 MB	4.7 KB
40	6a/be3edf	64511	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:21:08.810	56.5s	53s	165.2%	236.6 MB	1.6 GB	57.6 MB	383.9 MB
39	1b/0648ff	66168	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:22:05.297	3m 40s	3m 35s	172.4%	381.1 MB	3.6 GB	407.5 MB	781.3 MB
37	05/e98f27	84538	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:25:45.180	15.6s	12s	186.1%	299.7 MB	3.3 GB	25.9 MB	4.4 MB
38	d1/a4eba0	85290	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:26:00.784	8.2s	3s	141.6%	120.3 MB	5.3 GB	56.9 MB	24.5 MB
41	d3/949a1d	85788	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:26:09.010	4.7s	0ms	93.0%	4.4 MB	26.8 MB	2.5 MB	4.6 KB
45	e2/45c363	86006	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:26:13.771	3m 56s	3m 51s	166.9%	456.3 MB	3.8 GB	349.1 MB	700.3 MB
42	98/432869	98221	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:30:10.166	8.2s	4s	136.6%	128.8 MB	5.3 GB	63.5 MB	28.1 MB
44	58/bc1ae1	98800	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:30:18.391	14.9s	10s	174.0%	277.2 MB	3.2 GB	25.4 MB	2.2 MB
43	2b/df50e8	99546	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:30:33.300	49.5s	45s	166.3%	271.8 MB	1.6 GB	42.7 MB	529.1 MB
46	b9/4ecfcc	101063	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:31:22.847	3.8s	0ms	85.7%	4.4 MB	26.8 MB	2.7 MB	4.6 KB
49	9d/969daf	101294	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:31:26.641	5.7s	0ms	44.6%	12.6 MB	67.2 MB	197.2 KB	545 B
48	46/99cc9a	101515	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:BANDAGE_IMAGE (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:31:32.305	15.3s	8s	5.8%	26.6 MB	121.3 MB	412.2 KB	63.6 KB
47	cc/5fd4bc	102049	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:ABACAS (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:31:47.593	8s	4s	22.0%	16.6 MB	52.4 MB	1011.9 KB	106.7 KB
51	b2/4111a4	102564	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:31:55.576	3.9s	0ms	105.1%	12.6 MB	67.2 MB	203.9 KB	935 B
52	c4/03c017	102792	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:31:59.507	3.1s	298ms	96.7%	21.5 MB	117.7 MB	348.5 KB	61.5 KB
50	6f/21bf4a	102999	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:ABACAS (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:32:02.577	3.9s	0ms	102.1%	7.4 MB	27.8 MB	1 MB	112.7 KB
54	6d/c9c971	103231	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:32:06.480	5.9s	0ms	101.1%	12.7 MB	67.2 MB	196.4 KB	1.1 KB
53	c7/d76de1	103451	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:ABACAS (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:32:12.390	3.5s	0ms	101.1%	8.1 MB	28.1 MB	1011.2 KB	111.9 KB
55	6f/4c8e35	103686	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:32:15.882	4.6s	1s	96.0%	4.3 MB	26.6 MB	3.2 MB	162.7 KB
57	ef/e8c51e	103901	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:32:20.459	4.4s	0ms	95.2%	4.3 MB	26.8 MB	3.2 MB	4.9 KB
56	4d/f853c4	104115	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:32:24.816	3.2s	0ms	109.1%	2.7 MB	11 MB	86.9 KB	4.5 KB
58	de/6f79dd	104309	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:32:27.974	4.1s	0ms	104.2%	12.8 MB	67.2 MB	203.9 KB	1.1 KB
60	9c/9f03c5	104529	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:32:32.098	3s	342ms	100.0%	26.1 MB	123.4 MB	348.9 KB	61.8 KB
59	bb/c7090e	104736	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:ABACAS (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:32:35.085	4.3s	0ms	97.9%	7.5 MB	27.8 MB	1 MB	116.3 KB
63	09/b47cf4	104969	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:BANDAGE_IMAGE (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:32:39.348	3.4s	288ms	101.7%	26.9 MB	121.9 MB	327.2 KB	40.6 KB
62	ec/ef0214	105181	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:32:42.726	3.8s	1s	102.0%	12.7 MB	67.2 MB	193.3 KB	854 B
61	ab/c0d8ed	105402	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:ABACAS (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:32:46.572	3.6s	1s	102.0%	7.5 MB	27.8 MB	1002.6 KB	103.5 KB
64	c8/4d3536	105632	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:32:50.194	5.9s	0ms	103.2%	12.7 MB	67.2 MB	193.6 KB	2 KB
65	7b/590d5f	105858	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:ABACAS (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:32:56.111	4.9s	1s	103.2%	7.5 MB	27.8 MB	1007.9 KB	116.7 KB
66	71/13c66a	106089	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:33:00.991	6s	0ms	85.7%	2.8 MB	11 MB	86.9 KB	4.5 KB
67	82/809a59	106314	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:33:07.033	3.7s	1s	102.3%	7.4 MB	28.3 MB	2.5 MB	157 KB
68	0b/2cb339	106526	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:33:10.780	4.2s	0ms	117.6%	4.4 MB	26.8 MB	2.5 MB	4.9 KB
70	94/862b08	106737	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:33:15.036	4.1s	1s	102.3%	12.6 MB	67.2 MB	197.1 KB	628 B
71	73/86c1a8	106958	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:BANDAGE_IMAGE (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:33:19.154	3.3s	420ms	101.2%	29.2 MB	124 MB	411.5 KB	73.4 KB
69	91/abcf2b	107176	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:ABACAS (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:33:22.486	4.7s	0ms	101.1%	8.1 MB	28.1 MB	1011.5 KB	97.7 KB
72	03/84819d	107407	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST	COMPLETED	0	2021-11-22 18:33:27.174	36.1s	28.1s	50.6%	129.5 MB	703.3 MB	389.6 MB	8 MB
73	33/9fb4b7	108508	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:34:03.283	4s	1s	102.1%	14.4 MB	67.2 MB	195.8 KB	1.7 KB
74	96/eea615	108733	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:ABACAS (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:34:07.284	5.7s	0ms	98.9%	7.5 MB	27.8 MB	1011.6 KB	115.8 KB
75	69/a4cd2b	108964	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST	COMPLETED	0	2021-11-22 18:34:12.987	13.7s	10.4s	107.1%	222.6 MB	1.5 GB	383.9 MB	8.1 MB
76	d4/ad5f6e	110007	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:34:26.695	5.3s	0ms	99.0%	12.6 MB	67.2 MB	203.6 KB	832 B
77	72/243972	110232	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:34:32.034	3.8s	424ms	100.0%	27.2 MB	125.1 MB	347.6 KB	80.3 KB
78	f3/a3f55d	110442	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:ABACAS (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:34:35.803	4.3s	0ms	104.7%	8 MB	28.1 MB	1 MB	111.1 KB
79	13/124091	110671	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST	COMPLETED	0	2021-11-22 18:34:40.059	15.3s	12.1s	103.1%	138.3 MB	712.1 MB	444.6 MB	8.2 MB
82	f3/0cc0e0	111738	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:34:55.365	5.1s	0ms	98.5%	6.8 MB	28.3 MB	2.7 MB	102.4 KB
81	61/fd421a	111951	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:35:00.463	3.4s	0ms	100.0%	2.7 MB	11 MB	86.9 KB	4.5 KB
80	a7/66c567	112172	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:35:03.916	4.2s	0ms	102.9%	4.4 MB	26.8 MB	2.7 MB	4.9 KB
83	0a/469f66	112388	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:35:08.160	4.6s	7ms	133.3%	0	0	74.5 KB	833 B
84	b4/74800a	112573	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:35:12.793	3.2s	7ms	50.0%	0	0	75.5 KB	1.7 KB
85	54/2fb4b4	112751	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:35:16.010	3.4s	7ms	100.0%	0	0	76.4 KB	2.8 KB
86	da/73ab36	112929	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:IVAR_TRIM (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:35:19.424	12.3s	7s	91.3%	8.7 MB	29.9 MB	3.2 MB	3.2 MB
87	29/df45ed	113525	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:35:31.716	2.6s	7ms	160.0%	0	0	76.2 KB	2.6 KB
88	9b/a078da	113707	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:35:34.301	2.9s	8ms	160.0%	0	0	75.4 KB	1.7 KB
89	66/b57852	113885	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:35:37.195	3.7s	7ms	100.0%	0	0	79.1 KB	5.6 KB
90	9d/ebb843	114065	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:IVAR_TRIM (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:35:40.865	9.4s	5s	99.0%	8.3 MB	29.7 MB	2.5 MB	2.5 MB
91	4e/d23ff8	114550	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:35:50.325	2.9s	8ms	133.3%	0	0	74.5 KB	763 B
92	69/f3ef24	114735	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:35:53.283	5s	8ms	100.0%	0	0	78.2 KB	4.6 KB
93	45/f75f48	114914	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:35:58.328	2.9s	8ms	133.3%	0	0	75.2 KB	1.5 KB
94	72/3e8665	115093	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:IVAR_TRIM (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:36:01.254	13s	8s	99.8%	10.3 MB	31.8 MB	2.6 MB	2.6 MB
95	58/b742c5	115739	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE1_PE)	COMPLETED	0	2021-11-22 18:36:14.300	4.3s	1s	172.5%	36.8 MB	1.8 GB	3.3 MB	3.2 MB
96	3b/2f52ae	115958	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE2_PE)	COMPLETED	0	2021-11-22 18:36:18.624	5.2s	0ms	117.7%	30.6 MB	1.7 GB	2.5 MB	2.5 MB
97	ef/107da1	116191	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE3_SE)	COMPLETED	0	2021-11-22 18:36:23.853	4s	0ms	168.6%	32.8 MB	1.7 GB	2.7 MB	2.6 MB
