task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
209	68/cc8a6e	564803	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:SNPEFF_SNPSIFT:SNPSIFT_EXTRACTFIELDS (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:26:55.232	2.3s	1s	169.6%	10.5 MB	32.3 MB	15.8 MB	151.2 KB
207	97/f08d96	565062	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:BCFTOOLS_STATS (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:26:57.559	1.6s	0ms	72.7%	2.9 MB	11 MB	73.2 KB	4.5 KB
210	59/f51df0	565375	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:PANGOLIN (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:26:59.169	8.3s	8s	107.9%	261.6 MB	1.5 GB	124.4 MB	261.2 KB
212	5e/0b4009	566362	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:MAKE_CONSENSUS:PLOT_BASE_DENSITY (SAMPLE1_PE.consensus.fa)	COMPLETED	0	2021-11-23 16:27:07.517	6.8s	6s	97.5%	381.7 MB	986.3 MB	23.1 MB	2.6 MB
211	80/82930d	567069	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:NEXTCLADE (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:27:14.328	3.4s	3s	129.5%	277.6 MB	2.2 GB	11 MB	8.8 MB
214	66/6cd75b	567419	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:MAKE_CONSENSUS:PLOT_BASE_DENSITY (SAMPLE3_SE.consensus.fa)	COMPLETED	0	2021-11-23 16:27:17.684	6.9s	5s	97.7%	395 MB	999.4 MB	23.1 MB	2.6 MB
216	26/690a19	568100	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:NEXTCLADE (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:27:24.603	3.4s	3s	127.6%	277.9 MB	2.2 GB	11 MB	8.8 MB
215	54/381bd1	568459	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:PANGOLIN (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:27:27.979	8.3s	8s	108.3%	259.6 MB	1.4 GB	124.4 MB	261.2 KB
213	90/5fd9f3	569525	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:QUAST	COMPLETED	0	2021-11-23 16:27:36.328	6.7s	6s	109.4%	130 MB	703.2 MB	387.7 MB	8 MB
217	98/9b858c	570298	NFCORE_VIRALRECON:ILLUMINA:MULTIQC_CUSTOM_TSV_BCFTOOLS_NEXTCLADE	COMPLETED	0	2021-11-23 16:27:43.071	621ms	3ms	57.1%	0	0	58.7 KB	253 B
218	79/10025d	570561	NFCORE_VIRALRECON:ILLUMINA:GET_SOFTWARE_VERSIONS	COMPLETED	0	2021-11-23 16:27:43.700	1.6s	0ms	63.2%	10.1 MB	32 MB	194.2 KB	2.1 KB
194	d4/578c75	558607	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:ASCIIGENOME (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:26:10.041	1m 39s	1m 38s	118.0%	499.8 MB	5.3 GB	764.1 MB	76.3 MB
219	7c/57a87c	570829	NFCORE_VIRALRECON:ILLUMINA:MULTIQC (1)	COMPLETED	0	2021-11-23 16:27:45.370	26s	25.3s	101.6%	126.1 MB	782.4 MB	79.4 MB	25.4 MB
